youtube_video_id,start_seconds,end_seconds,title_original,decision,decision_reason_he
UILe5YDA4B8,46,58,Braking - Transition to Escape,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
UILe5YDA4B8,58,73,Brake & Escape - Left Escape,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
UILe5YDA4B8,73,124,Brake & Escape - Right Escape,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
UILe5YDA4B8,124,162,Entire Exercise - Slow Motion,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
6yE85BVYNKY,0,19,Intro,remove_generic,כותרת ניווט כללית שאינה מתארת תוכן לימודי.
6yE85BVYNKY,19,45,Lanyard,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
6yE85BVYNKY,45,72,GPS,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
6yE85BVYNKY,72,102,Hold On,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
6yE85BVYNKY,102,133,Fatigue,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
6yE85BVYNKY,133,153,Koozie,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
6yE85BVYNKY,153,218,Hazards,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
6yE85BVYNKY,218,246,Balance,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
6yE85BVYNKY,246,278,Dont be distracting,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
6yE85BVYNKY,278,329,Head on a swivel,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
6yE85BVYNKY,329,352,Sit still,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
6yE85BVYNKY,352,401,Leaning,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
eqbeqc2xeBc,0,105,"Episode, series and MotorbikeCoach.com intro",keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
eqbeqc2xeBc,105,270,How many riders can do a good emergency stop?,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
eqbeqc2xeBc,270,405,Bike balance and grip,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
eqbeqc2xeBc,405,495,Reliance on the front brake,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
eqbeqc2xeBc,495,625,Should you pull the clutch lever in?,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
eqbeqc2xeBc,625,710,Cover the front brake,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
eqbeqc2xeBc,710,770,Does engine braking help?,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
eqbeqc2xeBc,770,880,Adjust the levers to suit you,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
eqbeqc2xeBc,880,980,Does body position help?,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
eqbeqc2xeBc,980,1065,Road surface vs. brake pressure,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
eqbeqc2xeBc,1065,1125,Do gears have an impact on slowing down?,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
eqbeqc2xeBc,1125,1205,Increase reaction times,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
eqbeqc2xeBc,1205,1485,Data charts: student vs teacher,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
eqbeqc2xeBc,1485,1640,How quickly should you squeeze the brake lever?,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
eqbeqc2xeBc,1640,1828,Episode summary and outro,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
-_a3Hk4Jeg8,0,19,Intro,remove_generic,כותרת ניווט כללית שאינה מתארת תוכן לימודי.
-_a3Hk4Jeg8,19,92,How it works,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
-_a3Hk4Jeg8,92,234,Physics,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
-_a3Hk4Jeg8,234,338,Exercises,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
-_a3Hk4Jeg8,338,363,Outro,remove_generic,כותרת ניווט כללית שאינה מתארת תוכן לימודי.
gJH1pn4Cq68,19,46,Emergency Stops,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
gJH1pn4Cq68,46,193,Relative Stopping Power between the Front Back Front Brake and the Back Brake,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
gJH1pn4Cq68,193,442,Stopping Distances,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
n13PAgtjaz0,0,18,Introduction,remove_generic,כותרת ניווט כללית שאינה מתארת תוכן לימודי.
n13PAgtjaz0,18,85,Uturn,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
n13PAgtjaz0,85,120,Manual,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
n13PAgtjaz0,120,173,Auto,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
ko70RgiF5OQ,0,83,Road Surface - two approaches,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
ko70RgiF5OQ,83,113,Introduction,remove_generic,כותרת ניווט כללית שאינה מתארת תוכן לימודי.
ko70RgiF5OQ,113,330,Losing Control: A Cautionary Tale About Skidding,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
ko70RgiF5OQ,330,519,The Traction Budget,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
ko70RgiF5OQ,519,1261,Part One: Reading the Road,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
ko70RgiF5OQ,1261,1586,Part Two: Two Types of Surface Hazard,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
ko70RgiF5OQ,1586,1696,The Golden Rule,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
ko70RgiF5OQ,1696,2483,Part Three: Your Traction Budget in the Rain & How to Apply The Golden Rule,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
aDybIOOaYzM,764,1656,Positive Target Fixation,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
aDybIOOaYzM,1656,2137,Double Apex Turn,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
aDybIOOaYzM,2137,2385,Line Selection,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
aDybIOOaYzM,2385,2657,Oscillations,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
aDybIOOaYzM,2657,3565,Coasting Period,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
h5YrGuIGgVI,0,77,Intro,remove_generic,כותרת ניווט כללית שאינה מתארת תוכן לימודי.
h5YrGuIGgVI,77,142,Sponsor,remove_generic,כותרת ניווט כללית שאינה מתארת תוכן לימודי.
h5YrGuIGgVI,142,178,Physical Fitness,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
h5YrGuIGgVI,178,414,Bike Setup,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
h5YrGuIGgVI,414,516,Tire Pressure,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
h5YrGuIGgVI,516,708,Body Position,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
h5YrGuIGgVI,708,889,Sit or Stand,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
h5YrGuIGgVI,889,934,Bike Mods,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
h5YrGuIGgVI,934,1285,Coaching Matters,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
6tlSdNGLPkY,148,178,Weight Transfer,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
6tlSdNGLPkY,178,234,Counter Steering,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
6tlSdNGLPkY,234,356,Never Apex on a Public Road,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
6tlSdNGLPkY,356,476,Never Push the Throttle against the Front Brake,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
6tlSdNGLPkY,476,509,Maintaining Focus,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
HlZvuK_3kPQ,0,11,Intro,remove_generic,כותרת ניווט כללית שאינה מתארת תוכן לימודי.
HlZvuK_3kPQ,11,51,Tire Pressure,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
HlZvuK_3kPQ,51,88,Oil,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
HlZvuK_3kPQ,88,125,Chain,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
HlZvuK_3kPQ,125,160,Tags,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
HlZvuK_3kPQ,160,231,Wiring,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
bQws3UL3lSc,0,32,Intro,remove_generic,כותרת ניווט כללית שאינה מתארת תוכן לימודי.
bQws3UL3lSc,32,191,Construction Hazards,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
bQws3UL3lSc,191,271,Snow Hazards,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
bQws3UL3lSc,271,290,Enter The Monthly Gear Giveaway!,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
bQws3UL3lSc,290,356,Gravel Hazards,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
bQws3UL3lSc,356,461,Gravity Hazards,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
bQws3UL3lSc,461,542,Doggo Hazards,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
2HTa9iHvI6U,0,23,5 TIPS FOR COMFORT ON A LONG MOTO TRIP,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
2HTa9iHvI6U,23,62,BIKE ERGONOMICS,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
2HTa9iHvI6U,62,112,GEAR CHOICE,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
2HTa9iHvI6U,112,154,MOVE AROUND,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
2HTa9iHvI6U,154,208,AIRFLOW,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
2HTa9iHvI6U,208,280,TAKE BREAKS,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
1LVSrs4HucI,0,35,Intro,remove_generic,כותרת ניווט כללית שאינה מתארת תוכן לימודי.
1LVSrs4HucI,35,54,Benefits,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
1LVSrs4HucI,54,90,Demonstration,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
1LVSrs4HucI,90,164,Normal Uturn,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
1LVSrs4HucI,164,216,Samurai Uturn,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
1LVSrs4HucI,216,268,Handlebars,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
1LVSrs4HucI,268,309,Counter steering,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
1LVSrs4HucI,309,392,Conclusion,remove_generic,כותרת ניווט כללית שאינה מתארת תוכן לימודי.
S36MgsVsHsA,29,34,What a Friction Zone Is,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
S36MgsVsHsA,34,38,Friction Zone,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
S36MgsVsHsA,38,43,Clutch Engagement Point,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
S36MgsVsHsA,43,137,How To Find an Engagement Point,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
S36MgsVsHsA,137,376,Add the Rear Brake,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
S36MgsVsHsA,376,404,Practice Your Riding Skills in Safe Controlled Environment,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
GerHAGwhX9k,0,36,Intro,remove_generic,כותרת ניווט כללית שאינה מתארת תוכן לימודי.
GerHAGwhX9k,36,52,Hand signals,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
GerHAGwhX9k,52,83,Be Ready by KSU,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
GerHAGwhX9k,83,116,Slow Riders in the Rear,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
GerHAGwhX9k,116,196,Proper Sweep or Tail gunner,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
GerHAGwhX9k,196,225,Ride your Own Ride,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
GerHAGwhX9k,225,242,Don't Crowd,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
GerHAGwhX9k,242,298,Ride Staggered,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
GerHAGwhX9k,298,328,Keep track of the Rider behind you,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
GerHAGwhX9k,328,361,Ride in the Back if you need the whole lane,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
GerHAGwhX9k,361,387,Stay in Left or Right Track,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
GerHAGwhX9k,387,414,Have a Riding Buddy,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
GerHAGwhX9k,414,461,Make sure Motorcycle is in safe operating order,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
GerHAGwhX9k,461,493,Trikes should Ride Were?,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
GerHAGwhX9k,493,526,Do NOT Pass,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
GerHAGwhX9k,526,579,Don't do it Unless...,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
LvmXbZlf6M8,0,21,Intro,remove_generic,כותרת ניווט כללית שאינה מתארת תוכן לימודי.
LvmXbZlf6M8,21,264,BODY POSITION,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
LvmXbZlf6M8,264,464,BRAKING TECHNIQUE,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
LvmXbZlf6M8,464,580,HOW DO YOU BACK SHIFT,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
LvmXbZlf6M8,580,658,HEAD POSITION,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
LvmXbZlf6M8,658,701,LOOK W WANT THE BIKE TO,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
LvmXbZlf6M8,701,973,HOW TO THE THROTTLE,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
LvmXbZlf6M8,973,1049,HOLDING THE THROTTLE AT 100%,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
LvmXbZlf6M8,1049,1145,BREATHE & RELAX,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
LvmXbZlf6M8,1145,1368,BONUS TIP REAR BRAKE,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
CXMqS_gMOS0,0,47,Intro – Learn to Ride a Motorcycle from Scratch,remove_generic,כותרת ניווט כללית שאינה מתארת תוכן לימודי.
CXMqS_gMOS0,47,925,"Motorcycle Controls Explained – Throttle, Clutch, Brakes & Gears",keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
CXMqS_gMOS0,925,1564,Friction Zone & Braking Drills – Master Slow-Speed Control,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
CXMqS_gMOS0,1564,2162,Your First Motorcycle Ride – Step-by-Step Beginner Guide,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
CXMqS_gMOS0,2162,3042,"Slow Ride Practice – Straight Line, U-Turns & Tight Turns",keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
CXMqS_gMOS0,3042,4535,"Emergency Braking, Swerving & How to Park a Motorcycle",keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
CXMqS_gMOS0,4535,5289,First Street Ride – How to Ride a Motorcycle in Traffic,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
3tSkUdUYaA4,0,20,Intro,remove_generic,כותרת ניווט כללית שאינה מתארת תוכן לימודי.
3tSkUdUYaA4,20,306,Handlebar Position,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
3tSkUdUYaA4,306,512,Fork Cap Position,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
3tSkUdUYaA4,512,655,Rear End Position,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
3tSkUdUYaA4,655,787,Preload Adjuster,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
3tSkUdUYaA4,787,1112,Compression and Rebound,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
UbemLevjCHw,0,92,Intro,remove_generic,כותרת ניווט כללית שאינה מתארת תוכן לימודי.
UbemLevjCHw,92,199,The secret,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
UbemLevjCHw,199,360,Body position,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
UbemLevjCHw,360,483,Momentum,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
UbemLevjCHw,483,555,Outro,remove_generic,כותרת ניווט כללית שאינה מתארת תוכן לימודי.
dWkoJmTyrtI,0,19,Intro,remove_generic,כותרת ניווט כללית שאינה מתארת תוכן לימודי.
dWkoJmTyrtI,19,95,My Toolkit,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
dWkoJmTyrtI,95,277,Removing the Rear Wheel,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
dWkoJmTyrtI,277,594,Removing the Tire From the Rim,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
dWkoJmTyrtI,594,1054,Reinstalling the Tire and Tube,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
dWkoJmTyrtI,1054,1090,Seating the Bead,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
dWkoJmTyrtI,1090,1252,Reinstalling the Wheel,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
dWkoJmTyrtI,1252,1294,Final Thoughts,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
46iiFjZUEUA,0,22,Intro,remove_generic,כותרת ניווט כללית שאינה מתארת תוכן לימודי.
46iiFjZUEUA,22,152,Your clutch is sloppy,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
46iiFjZUEUA,152,273,Youre not using the rear brake,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
46iiFjZUEUA,273,408,Youre looking down,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
46iiFjZUEUA,408,511,Youre stiff on the bars,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
46iiFjZUEUA,511,570,Youre too tense,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
46iiFjZUEUA,570,645,Youre sitting too far back,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
46iiFjZUEUA,645,715,What good position looks like,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
46iiFjZUEUA,715,841,Youre not practicing enough,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
46iiFjZUEUA,841,1055,Youre letting fear take the handlebars,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
J0ijNI0HhFA,0,38,Intro,remove_generic,כותרת ניווט כללית שאינה מתארת תוכן לימודי.
J0ijNI0HhFA,38,75,Handlebars,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
J0ijNI0HhFA,75,217,Shoulder Height,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
J0ijNI0HhFA,217,485,Seat,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
J0ijNI0HhFA,485,732,Conditioning,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
J0ijNI0HhFA,732,853,Recap,remove_generic,כותרת ניווט כללית שאינה מתארת תוכן לימודי.
nM4y8J-5ZCA,0,34,Intro,remove_generic,כותרת ניווט כללית שאינה מתארת תוכן לימודי.
nM4y8J-5ZCA,34,90,Welcome,remove_generic,כותרת ניווט כללית שאינה מתארת תוכן לימודי.
nM4y8J-5ZCA,90,328,Picking up the bike,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
nM4y8J-5ZCA,328,463,Handling the bike,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
nM4y8J-5ZCA,463,615,Walking with the bike,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
nM4y8J-5ZCA,615,819,Riding position,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
nM4y8J-5ZCA,819,966,Braking,keep_verified,פרק YouTube אמיתי שמתאר נושא לימודי ספציפי; הזמנים נשמרו ללא שינוי.
